Respondent_ID,Age,Gender,Education,Employment,Monthly_Income,Location,Beer_Consumption_per_week,Satisfaction,Favorite_Flavor,Feedback,Preferred_Drinking_Time,Preferred_Snack_with_Beer,Willing_to_Recommend,Age_group
323,38,Male,Master's,Retired,25000,Davao,3,4,Ale,Too bitter for my taste,Night,Sausages,4,25-45
2441,59,Prefer not to say,Master's,Self-employed,10000,Davao,0,2,Pilsner,Smooth and refreshing,nan,Chips,3,45-60
4874,54,Male,Primary,Student,20000,Quezon City,4,3,Stout,,Afternoon,Pizza,2,45-60
1434,27,Non-binary,Doctorate,Unemployed,50000,Cebu,7,4,Ale,nan,Morning,Nuts,4,25-45
1880,32,Female,Doctorate,Unemployed,45000,Cebu,1,5,nan,nan,Evening,Sausages,1,25-45
1352,34,Male,No formal education,Self-employed,30000,Manila,5,4,Pilsner,Affordable,Afternoon,Nuts,4,25-45
1925,25,Male,No formal education,Retired,25000,Makati,5,3,Pilsner,Too bitter for my taste,Night,Chips,2,25-45
1821,55,Male,Master's,Employed Part-time,60000,Quezon City,4,5,Ale,"Strong flavor, love it",Morning,Burger,4,45-60
732,30,Non-binary,Secondary,Unemployed,40000,Davao,5,3,nan,Perfect for weekends,Morning,Sausages,4,25-45
4583,55,Female,No formal education,Employed Full-time,10000,Quezon City,3,2,Ale,Perfect for weekends,Night,nan,2,45-60
292,35,Female,Doctorate,Employed Full-time,,Manila,1,4,Lager,Too bitter for my taste,Morning,Sausages,3,25-45
4281,64,Female,Master's,Self-employed,15000,Makati,2,4,Lager,Affordable,Night,Pizza,1,Greater than 60
2499,49,Prefer not to say,No formal education,Employed Full-time,,Davao,5,1,Stout,Could be creamier,Evening,Chips,2,45-60
2953,44,Prefer not to say,Bachelor's,Unemployed,45000,Quezon City,3,1,nan,,Evening,Nuts,3,25-45
534,53,Female,Secondary,Unemployed,60000,Baguio,3,5,Pilsner,,Evening,Nuts,1,45-60
1808,20,Non-binary,Doctorate,Employed Full-time,45000,Quezon City,4,1,Stout,Perfect for weekends,nan,Pizza,,Less than 25
1455,58,Prefer not to say,No formal education,Employed Full-time,20000,Cebu,0,4,Stout,Too bitter for my taste,Night,Nuts,2,45-60
2358,20,Prefer not to say,Master's,Retired,100000,Makati,6,2,nan,Affordable,nan,Pizza,,Less than 25
812,37,Prefer not to say,Primary,Retired,15000,Manila,2,5,Ale,,Afternoon,Nuts,3,25-45
4170,24,Female,Secondary,Self-employed,100000,Cebu,5,1,Stout,Light but not distinctive,Afternoon,Chips,1,Less than 25
1955,37,Female,No formal education,Unemployed,100000,Makati,1,3,Pilsner,Light but not distinctive,Afternoon,nan,3,25-45
658,49,Prefer not to say,No formal education,Self-employed,20000,Cebu,0,4,Pilsner,Could be creamier,Afternoon,Chips,1,45-60
3752,51,Prefer not to say,No formal education,Employed Full-time,20000,Manila,6,1,Pilsner,Light but not distinctive,nan,Nuts,5,45-60
3873,45,Prefer not to say,Bachelor's,Unemployed,,Davao,3,1,Stout,Too bitter for my taste,Afternoon,Burger,,25-45
2087,46,Non-binary,Vocational,Self-employed,100000,Makati,0,3,nan,Could be creamier,Afternoon,Pizza,4,45-60
2230,59,Male,Master's,Retired,40000,Davao,2,5,Stout,Affordable,Night,nan,5,45-60
3117,44,Prefer not to say,Vocational,Unemployed,50000,Manila,7,4,nan,Light but not distinctive,Morning,Pizza,2,25-45
429,34,Male,Vocational,Employed Part-time,100000,Davao,6,4,nan,Smooth and refreshing,Night,Sausages,,25-45
1596,30,Non-binary,Primary,Student,30000,Cebu,0,4,IPA,Smooth and refreshing,Afternoon,Chips,4,25-45
1372,34,Female,Doctorate,Student,10000,Manila,2,5,Ale,Affordable,Evening,Pizza,4,25-45
4532,26,Prefer not to say,Master's,Retired,50000,Makati,1,2,IPA,Could be creamier,Evening,Chips,5,25-45
4900,40,Female,No formal education,Employed Part-time,45000,Quezon City,7,2,IPA,Affordable,Night,Sausages,5,25-45
1320,63,Non-binary,Bachelor's,Employed Part-time,,Quezon City,6,2,IPA,Perfect for weekends,Morning,nan,5,Greater than 60
1087,44,Non-binary,Secondary,Unemployed,100000,Makati,7,1,Ale,Could be creamier,Afternoon,Burger,,25-45
1074,59,Non-binary,Secondary,Retired,100000,Quezon City,2,5,Stout,Affordable,Evening,Pizza,2,45-60
3027,21,Non-binary,Bachelor's,Retired,,Davao,1,1,Lager,Smooth and refreshing,nan,Nuts,4,Less than 25
2315,35,Male,No formal education,Employed Part-time,60000,Manila,4,4,Stout,"Strong flavor, love it",Morning,Burger,3,25-45
2243,61,Prefer not to say,Doctorate,Retired,60000,Manila,7,5,nan,Too bitter for my taste,nan,Nuts,3,Greater than 60
2621,36,Prefer not to say,Doctorate,Self-employed,10000,Quezon City,6,3,nan,,Afternoon,Sausages,5,25-45
1449,42,Non-binary,Secondary,Employed Full-time,40000,Baguio,1,5,Stout,Smooth and refreshing,nan,Nuts,1,25-45
1236,55,Prefer not to say,Master's,Self-employed,60000,Manila,6,2,Lager,Could be creamier,Afternoon,Burger,5,45-60
4923,32,Non-binary,Master's,Self-employed,60000,Quezon City,7,2,Ale,Perfect for weekends,Evening,Pizza,1,25-45
1703,58,Male,Vocational,Employed Full-time,30000,Makati,6,2,Stout,Too bitter for my taste,Evening,Chips,3,45-60
3723,47,Male,Secondary,Retired,10000,Makati,4,3,Ale,Could be creamier,nan,nan,5,45-60
2252,37,Non-binary,Secondary,Employed Full-time,100000,Makati,5,1,Pilsner,Too bitter for my taste,Evening,Chips,,25-45
4960,50,Prefer not to say,Doctorate,Unemployed,10000,Baguio,5,5,Lager,Light but not distinctive,Evening,Chips,,45-60
4754,46,Female,Bachelor's,Employed Full-time,25000,Makati,6,3,IPA,"Strong flavor, love it",Night,Burger,,45-60
1591,41,Female,Primary,Retired,50000,Manila,2,3,nan,"Strong flavor, love it",Morning,Pizza,2,25-45
4821,32,Female,Secondary,Self-employed,50000,Baguio,1,1,Stout,nan,Afternoon,Chips,5,25-45
4750,51,Male,No formal education,Retired,15000,Baguio,7,5,Lager,Perfect for weekends,Afternoon,Chips,1,45-60
3910,20,Non-binary,Secondary,Retired,45000,Quezon City,4,1,Stout,Light but not distinctive,Afternoon,Chips,3,Less than 25
1942,32,Female,No formal education,Employed Part-time,15000,Quezon City,6,4,Ale,Perfect for weekends,Evening,Nuts,3,25-45
3814,25,Male,Primary,Employed Part-time,45000,Manila,2,2,Lager,Could be creamier,Afternoon,Chips,2,25-45
3560,34,Non-binary,Bachelor's,Employed Part-time,20000,Quezon City,3,3,Ale,,Night,Burger,1,25-45
1624,55,Prefer not to say,Secondary,Employed Full-time,60000,Manila,1,4,Pilsner,"Strong flavor, love it",Morning,Chips,3,45-60
1380,53,Male,Master's,Student,35000,Makati,4,2,Ale,Could be creamier,Evening,Burger,,45-60
2465,19,Non-binary,Vocational,Employed Full-time,15000,Cebu,4,3,Ale,"Strong flavor, love it",Night,nan,5,Less than 25
2093,64,Non-binary,No formal education,Employed Full-time,20000,Davao,0,1,nan,Smooth and refreshing,Morning,Sausages,,Greater than 60
1838,49,Non-binary,No formal education,Unemployed,15000,Cebu,0,3,IPA,,Morning,Nuts,2,45-60
2139,55,Male,Bachelor's,Self-employed,60000,Manila,6,4,IPA,Perfect for weekends,Night,Chips,1,45-60
103,28,Male,Primary,Retired,100000,Manila,0,4,nan,Too bitter for my taste,Afternoon,Burger,5,25-45
2403,38,Female,Vocational,Retired,,Makati,5,3,Ale,"Strong flavor, love it",Night,Chips,3,25-45
2601,26,Female,Bachelor's,Employed Full-time,15000,Baguio,4,5,Ale,,Night,Pizza,2,25-45
2168,55,Prefer not to say,Primary,Employed Part-time,15000,Baguio,7,1,Ale,"Strong flavor, love it",Afternoon,nan,,45-60
4127,18,Male,Primary,Self-employed,50000,Cebu,5,2,Ale,Light but not distinctive,Evening,Sausages,4,Less than 25
3133,23,Female,Vocational,Unemployed,10000,Manila,7,1,IPA,Smooth and refreshing,Morning,nan,4,Less than 25
2084,38,Male,Doctorate,Employed Part-time,60000,Makati,4,2,Stout,Could be creamier,Evening,nan,5,25-45
2374,53,Non-binary,Doctorate,Retired,15000,Manila,6,5,Lager,Light but not distinctive,Morning,Chips,5,45-60
71,51,Prefer not to say,Doctorate,Unemployed,25000,Baguio,0,1,nan,Perfect for weekends,Afternoon,Sausages,2,45-60
2518,51,Male,Bachelor's,Student,60000,Cebu,2,3,nan,Light but not distinctive,Afternoon,Chips,,45-60
1324,34,Prefer not to say,Primary,Unemployed,20000,Makati,5,1,Stout,Smooth and refreshing,Night,Pizza,4,25-45
2310,42,Non-binary,Primary,Employed Part-time,10000,Cebu,0,5,Stout,nan,nan,Sausages,,25-45
3278,38,Female,Bachelor's,Employed Part-time,25000,Davao,0,2,IPA,"Strong flavor, love it",Afternoon,Sausages,1,25-45
4625,24,Male,Bachelor's,Student,60000,Makati,6,1,Pilsner,Could be creamier,Morning,Sausages,3,Less than 25
3400,22,Prefer not to say,Doctorate,Unemployed,45000,Makati,6,4,Stout,"Strong flavor, love it",nan,Pizza,5,Less than 25
2526,40,Male,Master's,Student,20000,Makati,7,4,Lager,Could be creamier,Afternoon,Burger,2,25-45
1076,64,Female,No formal education,Unemployed,25000,Cebu,7,2,Lager,Perfect for weekends,nan,Sausages,4,Greater than 60
2463,19,Non-binary,Vocational,Employed Full-time,20000,Cebu,0,2,nan,"Strong flavor, love it",Morning,nan,5,Less than 25
2697,26,Male,No formal education,Employed Part-time,10000,Makati,1,4,nan,Smooth and refreshing,Night,Pizza,3,25-45
4975,32,Female,Bachelor's,Self-employed,,Quezon City,3,3,Pilsner,Smooth and refreshing,Night,Chips,2,25-45
3439,31,Male,Master's,Retired,60000,Baguio,2,2,Lager,,nan,Nuts,2,25-45
1667,62,Female,Primary,Employed Part-time,20000,Manila,2,5,Pilsner,Smooth and refreshing,nan,Pizza,,Greater than 60
4733,32,Female,Bachelor's,Self-employed,100000,Manila,1,5,Pilsner,Light but not distinctive,Evening,Sausages,2,25-45
1335,63,Prefer not to say,No formal education,Employed Part-time,25000,Davao,1,3,Lager,Could be creamier,Night,Sausages,5,Greater than 60
4571,60,Male,Vocational,Employed Full-time,20000,Davao,6,1,Ale,"Strong flavor, love it",Morning,Burger,,45-60
4097,29,Female,Master's,Employed Part-time,35000,Davao,1,5,nan,"Strong flavor, love it",Night,Nuts,3,25-45
4160,62,Prefer not to say,Vocational,Unemployed,25000,Baguio,0,3,Stout,Perfect for weekends,nan,Sausages,,Greater than 60
1515,51,Non-binary,Secondary,Retired,25000,Baguio,6,3,Stout,"Strong flavor, love it",Morning,Nuts,2,45-60
1850,34,Non-binary,Vocational,Self-employed,20000,Cebu,0,3,Ale,Could be creamier,Morning,Burger,,25-45
1752,30,Female,Primary,Student,45000,Makati,3,3,Stout,Affordable,Night,nan,,25-45
1719,29,Non-binary,Secondary,Unemployed,15000,Davao,3,1,Pilsner,"Strong flavor, love it",nan,Chips,5,25-45
4529,18,Non-binary,Doctorate,Self-employed,40000,Quezon City,6,1,IPA,Too bitter for my taste,nan,Sausages,3,Less than 25
4081,60,Male,Doctorate,Employed Part-time,10000,Quezon City,4,4,nan,nan,nan,Sausages,2,45-60
2345,21,Prefer not to say,Vocational,Retired,60000,Makati,4,5,Stout,nan,Afternoon,Chips,5,Less than 25
2681,44,Non-binary,Vocational,Employed Part-time,40000,Manila,5,4,nan,Affordable,Morning,Sausages,,25-45
3079,24,Female,Secondary,Employed Full-time,15000,Baguio,6,1,IPA,Too bitter for my taste,Afternoon,Nuts,,Less than 25
1510,59,Male,No formal education,Self-employed,30000,Quezon City,2,5,Lager,nan,Morning,Pizza,5,45-60
382,41,Non-binary,Vocational,Retired,35000,Cebu,4,3,IPA,"Strong flavor, love it",Night,Nuts,,25-45
3323,39,Prefer not to say,No formal education,Employed Part-time,60000,Quezon City,0,1,Pilsner,"Strong flavor, love it",Evening,nan,,25-45
4231,25,Non-binary,Doctorate,Self-employed,,Baguio,3,5,Ale,Affordable,nan,Pizza,5,25-45
4326,32,Non-binary,Bachelor's,Unemployed,35000,Baguio,6,5,Ale,Too bitter for my taste,Afternoon,Sausages,4,25-45
1747,51,Non-binary,Master's,Employed Part-time,50000,Davao,5,4,Pilsner,Perfect for weekends,Morning,Chips,4,45-60
3059,27,Male,Doctorate,Employed Part-time,45000,Davao,5,5,Stout,Smooth and refreshing,nan,Chips,,25-45
3429,58,Prefer not to say,Secondary,Employed Full-time,40000,Baguio,1,5,Pilsner,Affordable,Afternoon,Pizza,5,45-60
2068,51,Prefer not to say,Secondary,Student,60000,Davao,6,1,Ale,Perfect for weekends,nan,Chips,4,45-60
2414,55,Female,Primary,Unemployed,30000,Davao,7,2,Lager,Too bitter for my taste,Afternoon,Chips,4,45-60
3979,60,Male,Secondary,Unemployed,,Baguio,1,2,Ale,Could be creamier,Evening,Pizza,3,45-60
3409,40,Prefer not to say,Master's,Self-employed,50000,Baguio,4,3,Pilsner,Light but not distinctive,Night,Sausages,3,25-45
234,23,Female,Bachelor's,Employed Part-time,30000,Davao,3,3,nan,Could be creamier,Night,nan,1,Less than 25
713,22,Male,Bachelor's,Employed Part-time,100000,Davao,4,3,Lager,Smooth and refreshing,Night,Burger,2,Less than 25
2768,25,Prefer not to say,Doctorate,Self-employed,15000,Cebu,7,5,Lager,Smooth and refreshing,Morning,Sausages,5,25-45
4795,19,Non-binary,Primary,Unemployed,60000,Manila,1,2,IPA,Could be creamier,Morning,Nuts,2,Less than 25
3616,64,Female,Primary,Retired,60000,Cebu,2,5,Lager,Too bitter for my taste,Night,nan,3,Greater than 60
634,44,Prefer not to say,No formal education,Retired,40000,Baguio,6,4,Pilsner,Light but not distinctive,nan,nan,1,25-45
3376,58,Female,Doctorate,Employed Part-time,50000,Makati,5,1,Pilsner,Perfect for weekends,Night,nan,1,45-60
416,21,Non-binary,Primary,Self-employed,25000,Makati,7,1,Stout,Perfect for weekends,nan,nan,1,Less than 25
3502,24,Prefer not to say,Doctorate,Employed Part-time,45000,Baguio,4,2,Stout,Could be creamier,Evening,Pizza,5,Less than 25
2003,45,Non-binary,Bachelor's,Retired,60000,Baguio,6,4,nan,nan,Night,Pizza,2,25-45
1584,26,Prefer not to say,Secondary,Employed Part-time,100000,Baguio,4,5,Ale,nan,Night,Pizza,5,25-45
1565,42,Non-binary,Primary,Retired,50000,Makati,0,4,Stout,Perfect for weekends,nan,Chips,5,25-45
2485,58,Prefer not to say,Secondary,Student,,Davao,2,1,IPA,nan,Evening,nan,4,45-60
758,18,Non-binary,Doctorate,Student,,Davao,4,3,Stout,Smooth and refreshing,Evening,Sausages,5,Less than 25
4183,62,Male,Secondary,Self-employed,60000,Makati,7,5,nan,,Night,Nuts,1,Greater than 60
606,24,Non-binary,Doctorate,Employed Full-time,50000,Cebu,7,3,nan,Smooth and refreshing,Evening,Pizza,,Less than 25
18,19,Non-binary,Doctorate,Student,30000,Quezon City,4,1,IPA,Smooth and refreshing,Afternoon,Nuts,3,Less than 25
1412,57,Female,No formal education,Retired,50000,Cebu,2,1,nan,Affordable,Afternoon,Sausages,3,45-60
2195,53,Non-binary,Vocational,Unemployed,30000,Cebu,1,5,IPA,Too bitter for my taste,nan,Chips,2,45-60
2859,50,Non-binary,Bachelor's,Retired,,Davao,4,4,nan,nan,Night,Nuts,3,45-60
4412,23,Non-binary,Bachelor's,Student,40000,Makati,6,5,Stout,,Night,Burger,2,Less than 25
597,28,Prefer not to say,No formal education,Employed Full-time,10000,Manila,2,4,IPA,Affordable,Morning,Nuts,3,25-45
4516,53,Prefer not to say,Vocational,Employed Part-time,35000,Baguio,0,3,Ale,,Morning,Burger,4,45-60
2367,52,Prefer not to say,No formal education,Self-employed,,Manila,7,1,Pilsner,Affordable,Evening,Pizza,4,45-60
1659,42,Male,No formal education,Retired,45000,Davao,7,3,IPA,Affordable,Night,Pizza,1,25-45
4217,64,Female,No formal education,Unemployed,30000,Makati,7,5,Ale,Smooth and refreshing,Night,Burger,1,Greater than 60
3195,52,Male,Primary,Retired,10000,Davao,0,3,Ale,nan,Evening,nan,4,45-60
3205,32,Prefer not to say,No formal education,Employed Part-time,40000,Baguio,3,3,Ale,Smooth and refreshing,Night,Sausages,1,25-45
372,57,Prefer not to say,Master's,Employed Part-time,10000,Baguio,5,1,Ale,Perfect for weekends,Night,Chips,3,45-60
3587,45,Female,Bachelor's,Retired,40000,Cebu,4,5,IPA,Smooth and refreshing,Evening,nan,2,25-45
2500,49,Non-binary,Bachelor's,Self-employed,10000,Davao,4,5,IPA,Light but not distinctive,Night,Nuts,4,45-60
653,50,Female,Vocational,Self-employed,15000,Quezon City,5,5,IPA,nan,Morning,Sausages,4,45-60
599,64,Prefer not to say,Primary,Retired,35000,Davao,2,2,Pilsner,Light but not distinctive,nan,Nuts,,Greater than 60
677,20,Male,Secondary,Student,50000,Makati,7,5,Ale,Affordable,nan,Burger,3,Less than 25
239,53,Prefer not to say,Primary,Employed Part-time,50000,Davao,6,1,Lager,Light but not distinctive,Morning,Sausages,5,45-60
3850,60,Non-binary,Master's,Employed Part-time,35000,Quezon City,1,1,Pilsner,Light but not distinctive,Evening,Nuts,4,45-60
4989,49,Non-binary,Master's,Employed Part-time,25000,Quezon City,3,5,IPA,Light but not distinctive,Afternoon,Chips,1,45-60
2120,43,Non-binary,Secondary,Employed Part-time,100000,Quezon City,7,3,IPA,Smooth and refreshing,Night,Pizza,4,25-45
1748,46,Male,Primary,Employed Part-time,,Quezon City,3,4,Ale,"Strong flavor, love it",Morning,Nuts,2,45-60
3635,23,Non-binary,Vocational,Retired,45000,Makati,0,2,Ale,Light but not distinctive,Evening,Nuts,3,Less than 25
76,32,Male,Secondary,Student,45000,Manila,4,5,nan,,Evening,Sausages,,25-45
1613,29,Male,No formal education,Self-employed,45000,Quezon City,6,2,IPA,Perfect for weekends,Afternoon,Burger,,25-45
2803,33,Prefer not to say,No formal education,Unemployed,45000,Quezon City,4,4,IPA,Too bitter for my taste,Evening,Sausages,2,25-45
3833,30,Male,Primary,Unemployed,25000,Manila,0,5,Pilsner,nan,Night,Chips,1,25-45
4695,64,Male,Primary,Unemployed,10000,Manila,1,4,Ale,Too bitter for my taste,nan,Burger,3,Greater than 60
4069,27,Non-binary,Master's,Unemployed,40000,Makati,3,1,nan,Light but not distinctive,Night,Burger,3,25-45
1222,46,Non-binary,Doctorate,Self-employed,25000,Quezon City,2,2,Stout,Affordable,Evening,nan,1,45-60
2587,51,Male,Secondary,Retired,100000,Cebu,4,3,Lager,Affordable,Evening,Chips,4,45-60
2355,25,Male,Primary,Self-employed,50000,Makati,7,5,Lager,Perfect for weekends,Afternoon,Sausages,1,25-45
4502,58,Prefer not to say,No formal education,Unemployed,40000,Quezon City,3,4,Stout,Smooth and refreshing,Evening,nan,3,45-60
1201,39,Female,Bachelor's,Self-employed,,Cebu,6,5,IPA,"Strong flavor, love it",Afternoon,Nuts,1,25-45
4467,33,Male,Bachelor's,Employed Part-time,45000,Makati,4,3,IPA,Smooth and refreshing,Afternoon,nan,4,25-45
829,21,Female,Doctorate,Self-employed,100000,Davao,6,3,Lager,nan,Night,Sausages,5,Less than 25
2820,56,Male,No formal education,Retired,25000,Manila,4,4,Pilsner,,nan,Nuts,3,45-60
3165,22,Male,Doctorate,Unemployed,45000,Baguio,4,2,Ale,Affordable,nan,Nuts,,Less than 25
97,26,Prefer not to say,Secondary,Retired,10000,Makati,7,1,Ale,nan,nan,Sausages,3,25-45
1771,46,Male,Vocational,Student,20000,Baguio,5,3,IPA,Smooth and refreshing,nan,Burger,5,45-60
4230,46,Male,Doctorate,Employed Part-time,40000,Manila,3,1,Ale,Could be creamier,Night,Pizza,,45-60
2656,25,Female,Master's,Retired,35000,Makati,4,4,Lager,Perfect for weekends,Evening,Nuts,1,25-45
1398,64,Non-binary,Primary,Student,15000,Quezon City,5,4,nan,Light but not distinctive,Afternoon,Burger,5,Greater than 60
4890,27,Male,Primary,Student,50000,Manila,1,5,Ale,Too bitter for my taste,Night,Nuts,1,25-45
622,39,Prefer not to say,Primary,Retired,50000,Davao,4,4,nan,,Evening,Sausages,4,25-45
2886,47,Non-binary,No formal education,Employed Full-time,10000,Manila,7,2,Stout,Affordable,Evening,Sausages,4,45-60
4016,28,Non-binary,Doctorate,Self-employed,35000,Baguio,4,1,Ale,Could be creamier,Afternoon,nan,4,25-45
4073,47,Prefer not to say,Vocational,Student,20000,Baguio,4,3,Pilsner,Could be creamier,Afternoon,Nuts,1,45-60
567,58,Non-binary,Vocational,Employed Full-time,20000,Manila,2,1,Pilsner,Perfect for weekends,Evening,Nuts,2,45-60
1730,29,Prefer not to say,Master's,Unemployed,50000,Cebu,5,5,Pilsner,nan,Morning,Sausages,1,25-45
4238,44,Non-binary,Master's,Student,,Cebu,1,2,Pilsner,nan,Night,Burger,1,25-45
1486,48,Non-binary,No formal education,Unemployed,30000,Quezon City,1,4,Pilsner,nan,nan,Pizza,3,45-60
749,54,Male,Primary,Student,15000,Cebu,7,2,Stout,Too bitter for my taste,Evening,Burger,2,45-60
1232,64,Female,No formal education,Employed Full-time,15000,Manila,2,3,Stout,"Strong flavor, love it",Morning,Nuts,3,Greater than 60
4384,33,Female,Doctorate,Unemployed,30000,Manila,0,1,Pilsner,Affordable,Morning,Pizza,,25-45
52,64,Prefer not to say,Secondary,Self-employed,35000,Baguio,1,4,Stout,Too bitter for my taste,Morning,Burger,4,Greater than 60
890,60,Prefer not to say,Master's,Self-employed,25000,Quezon City,2,5,nan,Too bitter for my taste,Afternoon,Burger,1,45-60
4401,36,Female,Master's,Student,60000,Davao,4,3,Stout,"Strong flavor, love it",Evening,nan,1,25-45
2981,29,Female,Doctorate,Employed Full-time,25000,Baguio,0,2,nan,Could be creamier,nan,Chips,4,25-45
1542,47,Non-binary,Vocational,Unemployed,15000,Baguio,3,3,Lager,Perfect for weekends,Afternoon,Nuts,,45-60
